,Input,Input,Input,Input,Input,Output
6,-0.35795729570047324,0.11202722607382176,0.2485664890533867,0.20531294487664725,0.07469198148172243,-0.6286832775891278
41,0.22884180509494734,0.11202722607382176,0.2485664890533867,2.3405675715937755,0.07469198148172243,-0.9007063432767358
35,0.22884180509494734,0.11202722607382176,0.2485664890533867,-1.9299416818404809,0.07469198148172243,1.3722888929310624
47,0.22884180509494734,0.11202722607382176,0.2485664890533867,0.20531294487664725,0.07469198148172243,-0.3360085124668191
10,2.364534605364562,0.11202722607382176,0.2485664890533867,0.20531294487664725,0.07469198148172243,0.9997135467413364
13,0.22884180509494734,-2.3790353175161303,0.2485664890533867,0.20531294487664725,0.07469198148172243,-0.9086605119320164
45,0.22884180509494734,0.11202722607382176,0.2485664890533867,0.20531294487664725,-1.4789012333377525,-0.7235841582060579
36,0.22884180509494734,0.11202722607382176,0.2485664890533867,-1.218190139601438,0.07469198148172243,0.7755165352951632
29,0.22884180509494734,0.11202722607382176,0.641656892726859,0.20531294487664725,0.07469198148172243,-0.4664588074340696
18,0.22884180509494734,1.444870273007767,0.2485664890533867,0.20531294487664725,0.07469198148172243,0.5126090172652707
31,0.22884180509494734,0.11202722607382176,1.9901660037061852,0.20531294487664725,0.07469198148172243,-0.7433509696147771
5,-1.0385802633097232,0.11202722607382176,0.2485664890533867,0.20531294487664725,0.07469198148172243,-0.828299286088172
33,0.22884180509494734,0.11202722607382176,0.2485664890533867,-3.3534447663185665,0.07469198148172243,2.5896942699238275
28,0.22884180509494734,0.11202722607382176,0.2485688708576001,0.20531294487664725,0.07469198148172243,-0.3360031165632646
15,0.22884180509494734,-0.8391661812596529,0.2485664890533867,0.20531294487664725,0.07469198148172243,-0.7475434275360814
21,0.22884180509494734,0.11202722607382176,-4.078124988115416,0.20531294487664725,0.07469198148172243,1.5350353528013576
